pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
1155,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1151,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1149,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1148,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1147,mcolyer,Employees,mcolyer,Employees,Yes
1146,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1145,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1142,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1141,benogle,Volunteers,benogle,Volunteers,Yes
1140,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1138,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1137,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
1135,mcolyer,Employees,benogle,Volunteers,No
1134,nathansobo,Employees,nathansobo,Employees,Yes
1132,probablycorey,Employees,probablycorey,Employees,Yes
1131,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1130,mcolyer,Employees,mcolyer,Employees,Yes
1119,probablycorey,Employees,probablycorey,Employees,Yes
1118,probablycorey,Employees,probablycorey,Employees,Yes
1117,mcolyer,Employees,mcolyer,Employees,Yes
1116,mcolyer,Employees,mcolyer,Employees,Yes
1115,mcolyer,Employees,mcolyer,Employees,Yes
1111,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1107,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1106,zcbenz,Employees,zcbenz,Employees,Yes
1102,benogle,Volunteers,benogle,Volunteers,Yes
1099,mcolyer,Employees,mcolyer,Employees,Yes
1095,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1091,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1089,zcbenz,Employees,zcbenz,Employees,Yes
1088,benogle,Volunteers,benogle,Volunteers,Yes
1087,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1078,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1077,thedaniel,Volunteers,thedaniel,Volunteers,Yes
1074,mcolyer,Employees,mcolyer,Employees,Yes
1069,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1066,probablycorey,Employees,probablycorey,Employees,Yes
1062,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1061,mcolyer,Employees,mcolyer,Employees,Yes
1057,nathansobo,Employees,nathansobo,Employees,Yes
1055,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1054,zcbenz,Employees,zcbenz,Employees,Yes
1053,benogle,Volunteers,benogle,Volunteers,Yes
1052,gjtorikian,Employees,gjtorikian,Employees,Yes
1041,probablycorey,Employees,probablycorey,Employees,Yes
1040,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1039,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1038,probablycorey,Employees,probablycorey,Employees,Yes
1037,probablycorey,Employees,probablycorey,Employees,Yes
1035,mcolyer,Employees,mcolyer,Employees,Yes
1033,probablycorey,Employees,probablycorey,Employees,Yes
1032,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1029,aroben,Volunteers,aroben,Volunteers,Yes
1028,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1023,mcolyer,Employees,mcolyer,Employees,Yes
1021,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1020,probablycorey,Employees,probablycorey,Employees,Yes
1019,mcolyer,Employees,mcolyer,Employees,Yes
1012,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1011,zcbenz,Employees,zcbenz,Employees,Yes
1004,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1003,zcbenz,Employees,zcbenz,Employees,Yes
1001,probablycorey,Employees,probablycorey,Employees,Yes
1000,mcolyer,Employees,mcolyer,Employees,Yes
998,kevinsawicki,Employees,kevinsawicki,Employees,Yes
997,kevinsawicki,Employees,kevinsawicki,Employees,Yes
994,benogle,Volunteers,benogle,Volunteers,Yes
991,mcolyer,Employees,mcolyer,Employees,Yes
989,probablycorey,Employees,probablycorey,Employees,Yes
988,benogle,Volunteers,benogle,Volunteers,Yes
987,kevinsawicki,Employees,kevinsawicki,Employees,Yes
977,kevinsawicki,Employees,kevinsawicki,Employees,Yes
974,probablycorey,Employees,probablycorey,Employees,Yes
973,kevinsawicki,Employees,kevinsawicki,Employees,Yes
970,kevinsawicki,Employees,kevinsawicki,Employees,Yes
968,kevinsawicki,Employees,kevinsawicki,Employees,Yes
965,mcolyer,Employees,mcolyer,Employees,Yes
959,kevinsawicki,Employees,kevinsawicki,Employees,Yes
956,mcolyer,Employees,mcolyer,Employees,Yes
955,mcolyer,Employees,mcolyer,Employees,Yes
954,mcolyer,Employees,mcolyer,Employees,Yes
953,kevinsawicki,Employees,kevinsawicki,Employees,Yes
949,zcbenz,Employees,zcbenz,Employees,Yes
947,benogle,Volunteers,benogle,Volunteers,Yes
946,benogle,Volunteers,benogle,Volunteers,Yes
945,mcolyer,Employees,kevinsawicki,Employees,No
941,kevinsawicki,Employees,kevinsawicki,Employees,Yes
940,benogle,Volunteers,benogle,Volunteers,Yes
939,probablycorey,Employees,probablycorey,Employees,Yes
938,kevinsawicki,Employees,kevinsawicki,Employees,Yes
935,benogle,Volunteers,benogle,Volunteers,Yes
931,gjtorikian,Employees,kevinsawicki,Employees,No
927,mcolyer,Employees,mcolyer,Employees,Yes
923,mcolyer,Employees,mcolyer,Employees,Yes
922,kevinsawicki,Employees,kevinsawicki,Employees,Yes
921,kevinsawicki,Employees,kevinsawicki,Employees,Yes
919,mcolyer,Employees,mcolyer,Employees,Yes
917,mcolyer,Employees,mcolyer,Employees,Yes
915,gjtorikian,Employees,gjtorikian,Employees,Yes
914,kevinsawicki,Employees,kevinsawicki,Employees,Yes
913,kevinsawicki,Employees,kevinsawicki,Employees,Yes
908,kevinsawicki,Employees,kevinsawicki,Employees,Yes
901,benogle,Volunteers,benogle,Volunteers,Yes
900,mcolyer,Employees,mcolyer,Employees,Yes
898,kevinsawicki,Employees,kevinsawicki,Employees,Yes
896,benogle,Volunteers,benogle,Volunteers,Yes
890,zcbenz,Employees,mcolyer,Employees,No
886,probablycorey,Employees,probablycorey,Employees,Yes
885,benogle,Volunteers,benogle,Volunteers,Yes
884,nathansobo,Employees,nathansobo,Employees,Yes
883,kevinsawicki,Employees,kevinsawicki,Employees,Yes
881,kevinsawicki,Employees,kevinsawicki,Employees,Yes
880,kevinsawicki,Employees,kevinsawicki,Employees,Yes
879,kevinsawicki,Employees,kevinsawicki,Employees,Yes
878,mcolyer,Employees,mcolyer,Employees,Yes
875,benogle,Volunteers,benogle,Volunteers,Yes
874,benogle,Volunteers,benogle,Volunteers,Yes
871,kevinsawicki,Employees,kevinsawicki,Employees,Yes
870,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
869,mcolyer,Employees,mcolyer,Employees,Yes
868,kevinsawicki,Employees,kevinsawicki,Employees,Yes
862,zcbenz,Employees,zcbenz,Employees,Yes
860,probablycorey,Employees,probablycorey,Employees,Yes
857,kevinsawicki,Employees,kevinsawicki,Employees,Yes
855,probablycorey,Employees,probablycorey,Employees,Yes
853,kevinsawicki,Employees,kevinsawicki,Employees,Yes
852,zcbenz,Employees,zcbenz,Employees,Yes
850,mcolyer,Employees,mcolyer,Employees,Yes
848,kevinsawicki,Employees,kevinsawicki,Employees,Yes
844,zcbenz,Employees,zcbenz,Employees,Yes
843,benogle,Volunteers,benogle,Volunteers,Yes
842,benogle,Volunteers,benogle,Volunteers,Yes
841,benogle,Volunteers,benogle,Volunteers,Yes
839,benogle,Volunteers,benogle,Volunteers,Yes
837,mcolyer,Employees,mcolyer,Employees,Yes
810,benogle,Volunteers,benogle,Volunteers,Yes
807,mcolyer,Employees,mcolyer,Employees,Yes
806,gjtorikian,Employees,mcolyer,Employees,No
805,kevinsawicki,Employees,kevinsawicki,Employees,Yes
803,mcolyer,Employees,mcolyer,Employees,Yes
802,zcbenz,Employees,zcbenz,Employees,Yes
800,probablycorey,Employees,probablycorey,Employees,Yes
799,mcolyer,Employees,mcolyer,Employees,Yes
798,probablycorey,Employees,probablycorey,Employees,Yes
797,kevinsawicki,Employees,kevinsawicki,Employees,Yes
796,kevinsawicki,Employees,kevinsawicki,Employees,Yes
790,kevinsawicki,Employees,kevinsawicki,Employees,Yes
787,benogle,Volunteers,benogle,Volunteers,Yes
786,kevinsawicki,Employees,kevinsawicki,Employees,Yes
783,kevinsawicki,Employees,kevinsawicki,Employees,Yes
781,kevinsawicki,Employees,kevinsawicki,Employees,Yes
780,jasonrudolph,Employees,jasonrudolph,Employees,Yes
779,kevinsawicki,Employees,kevinsawicki,Employees,Yes
778,mcolyer,Employees,mcolyer,Employees,Yes
773,probablycorey,Employees,probablycorey,Employees,Yes
772,mcolyer,Employees,kevinsawicki,Employees,No
769,kevinsawicki,Employees,kevinsawicki,Employees,Yes
766,mcolyer,Employees,mcolyer,Employees,Yes
748,kevinsawicki,Employees,kevinsawicki,Employees,Yes
747,mcolyer,Employees,mcolyer,Employees,Yes
743,probablycorey,Employees,probablycorey,Employees,Yes
742,probablycorey,Employees,probablycorey,Employees,Yes
739,benogle,Volunteers,benogle,Volunteers,Yes
735,mcolyer,Employees,mcolyer,Employees,Yes
733,benogle,Volunteers,benogle,Volunteers,Yes
728,mcolyer,Employees,mcolyer,Employees,Yes
727,mcolyer,Employees,mcolyer,Employees,Yes
718,probablycorey,Employees,probablycorey,Employees,Yes
715,benogle,Volunteers,benogle,Volunteers,Yes
714,kevinsawicki,Employees,kevinsawicki,Employees,Yes
712,mcolyer,Employees,mcolyer,Employees,Yes
709,tnm,Volunteers,probablycorey,Employees,No
706,benogle,Volunteers,benogle,Volunteers,Yes
700,kevinsawicki,Employees,kevinsawicki,Employees,Yes
699,kevinsawicki,Employees,kevinsawicki,Employees,Yes
697,zcbenz,Employees,zcbenz,Employees,Yes
690,mcolyer,Employees,mcolyer,Employees,Yes
687,nathansobo,Employees,kevinsawicki,Employees,No
681,nathansobo,Employees,nathansobo,Employees,Yes
677,probablycorey,Employees,probablycorey,Employees,Yes
661,benogle,Volunteers,probablycorey,Employees,No
660,benogle,Volunteers,probablycorey,Employees,No
659,benogle,Volunteers,probablycorey,Employees,No
658,benogle,Volunteers,probablycorey,Employees,No
655,benogle,Volunteers,benogle,Volunteers,Yes
646,benogle,Volunteers,benogle,Volunteers,Yes
645,benogle,Volunteers,benogle,Volunteers,Yes
644,benogle,Volunteers,benogle,Volunteers,Yes
639,benogle,Volunteers,benogle,Volunteers,Yes
635,benogle,Volunteers,benogle,Volunteers,Yes
610,gjtorikian,Employees,gjtorikian,Employees,Yes
609,probablycorey,Employees,probablycorey,Employees,Yes
605,zcbenz,Employees,zcbenz,Employees,Yes
596,probablycorey,Employees,probablycorey,Employees,Yes
595,kevinsawicki,Employees,kevinsawicki,Employees,Yes
583,kevinsawicki,Employees,kevinsawicki,Employees,Yes
581,kevinsawicki,Employees,kevinsawicki,Employees,Yes
569,kevinsawicki,Employees,kevinsawicki,Employees,Yes
564,kevinsawicki,Employees,kevinsawicki,Employees,Yes
561,gjtorikian,Employees,gjtorikian,Employees,Yes
559,gjtorikian,Employees,gjtorikian,Employees,Yes
558,kevinsawicki,Employees,kevinsawicki,Employees,Yes
552,nathansobo,Employees,nathansobo,Employees,Yes
547,zcbenz,Employees,kevinsawicki,Employees,No
544,gjtorikian,Employees,gjtorikian,Employees,Yes
543,kevinsawicki,Employees,kevinsawicki,Employees,Yes
542,probablycorey,Employees,probablycorey,Employees,Yes
540,nathansobo,Employees,nathansobo,Employees,Yes
521,gjtorikian,Employees,nathansobo,Employees,No
516,nathansobo,Employees,nathansobo,Employees,Yes
513,kevinsawicki,Employees,kevinsawicki,Employees,Yes
512,gjtorikian,Employees,gjtorikian,Employees,Yes
511,gjtorikian,Employees,gjtorikian,Employees,Yes
510,kevinsawicki,Employees,kevinsawicki,Employees,Yes
508,nathansobo,Employees,nathansobo,Employees,Yes
507,gjtorikian,Employees,gjtorikian,Employees,Yes
503,kevinsawicki,Employees,kevinsawicki,Employees,Yes
499,nathansobo,Employees,nathansobo,Employees,Yes
498,gjtorikian,Employees,gjtorikian,Employees,Yes
485,zcbenz,Employees,zcbenz,Employees,Yes
484,zcbenz,Employees,zcbenz,Employees,Yes
482,nathansobo,Employees,nathansobo,Employees,Yes
480,mutle,Employees,kevinsawicki,Employees,No
478,zcbenz,Employees,zcbenz,Employees,Yes
475,nathansobo,Employees,nathansobo,Employees,Yes
468,probablycorey,Employees,probablycorey,Employees,Yes
460,gjtorikian,Employees,kevinsawicki,Employees,No
454,mutle,Employees,nathansobo,Employees,No
450,nathansobo,Employees,nathansobo,Employees,Yes
448,nathansobo,Employees,nathansobo,Employees,Yes
444,zcbenz,Employees,zcbenz,Employees,Yes
443,jbarnette,Employees,probablycorey,Employees,No
436,mutle,Employees,probablycorey,Employees,No
431,nathansobo,Employees,kevinsawicki,Employees,No
429,nathansobo,Employees,nathansobo,Employees,Yes
427,probablycorey,Employees,probablycorey,Employees,Yes
422,jbarnette,Employees,kevinsawicki,Employees,No
416,jbarnette,Employees,kevinsawicki,Employees,No
413,jbarnette,Employees,nathansobo,Employees,No
400,nathansobo,Employees,probablycorey,Employees,No
393,benburkert,Volunteers,nathansobo,Employees,No
390,kevinsawicki,Employees,nathansobo,Employees,No
360,probablycorey,Employees,probablycorey,Employees,Yes
347,aroben,Volunteers,probablycorey,Employees,No
346,josh,Employees,probablycorey,Employees,No
342,aroben,Volunteers,probablycorey,Employees,No
336,maddox,Employees,nathansobo,Employees,No
330,probablycorey,Employees,probablycorey,Employees,Yes
326,aroben,Volunteers,aroben,Volunteers,Yes
324,aroben,Volunteers,aroben,Volunteers,Yes
318,gjtorikian,Employees,gjtorikian,Employees,Yes
317,gjtorikian,Employees,kevinsawicki,Employees,No
316,kevinsawicki,Employees,kevinsawicki,Employees,Yes
314,kevinsawicki,Employees,kevinsawicki,Employees,Yes
311,wfarr,Volunteers,kevinsawicki,Employees,No
306,kevinsawicki,Employees,kevinsawicki,Employees,Yes
293,nathansobo,Employees,probablycorey,Employees,No
288,kevinsawicki,Employees,kevinsawicki,Employees,Yes
285,aroben,Volunteers,nathansobo,Employees,No
283,Caged,Employees,Caged,Employees,Yes
278,nathansobo,Employees,nathansobo,Employees,Yes
272,probablycorey,Employees,probablycorey,Employees,Yes
271,Caged,Employees,kevinsawicki,Employees,No
270,jonrohan,Employees,jonrohan,Employees,Yes
264,defunkt,Employees,kevinsawicki,Employees,No
257,Caged,Employees,Caged,Employees,Yes
256,kevinsawicki,Employees,kevinsawicki,Employees,Yes
255,Caged,Employees,kevinsawicki,Employees,No
254,nathansobo,Employees,nathansobo,Employees,Yes
252,kevinsawicki,Employees,probablycorey,Employees,No
250,Caged,Employees,Caged,Employees,Yes
246,nathansobo,Employees,nathansobo,Employees,Yes
244,Caged,Employees,Caged,Employees,Yes
243,nathansobo,Employees,nathansobo,Employees,Yes
241,Caged,Employees,nathansobo,Employees,No
240,Caged,Employees,Caged,Employees,Yes
239,kevinsawicki,Employees,kevinsawicki,Employees,Yes
238,Caged,Employees,Caged,Employees,Yes
236,Caged,Employees,Caged,Employees,Yes
232,Caged,Employees,Caged,Employees,Yes
227,Caged,Employees,Caged,Employees,Yes
168,jonrohan,Employees,jonrohan,Employees,Yes
226,Caged,Employees,Caged,Employees,Yes
221,jonrohan,Employees,Caged,Employees,No
220,Caged,Employees,Caged,Employees,Yes
217,Caged,Employees,kevinsawicki,Employees,No
216,Caged,Employees,Caged,Employees,Yes
215,jonrohan,Employees,jonrohan,Employees,Yes
213,jonrohan,Employees,jonrohan,Employees,Yes
208,probablycorey,Employees,probablycorey,Employees,Yes
204,Caged,Employees,Caged,Employees,Yes
202,Caged,Employees,kevinsawicki,Employees,No
200,probablycorey,Employees,probablycorey,Employees,Yes
199,jonrohan,Employees,jonrohan,Employees,Yes
196,Caged,Employees,Caged,Employees,Yes
179,kevinsawicki,Employees,kevinsawicki,Employees,Yes
178,defunkt,Employees,nathansobo,Employees,No
135,jonrohan,Employees,kevinsawicki,Employees,No
177,jonrohan,Employees,jonrohan,Employees,Yes
172,kevinsawicki,Employees,nathansobo,Employees,No
170,nathansobo,Employees,nathansobo,Employees,Yes
167,mutle,Employees,probablycorey,Employees,No
162,probablycorey,Employees,probablycorey,Employees,Yes
158,nathansobo,Employees,kevinsawicki,Employees,No
155,kevinsawicki,Employees,kevinsawicki,Employees,Yes
154,nakajima,Employees,jonrohan,Employees,No
151,kevinsawicki,Employees,kevinsawicki,Employees,Yes
146,jonrohan,Employees,jonrohan,Employees,Yes
138,kevinsawicki,Employees,kevinsawicki,Employees,Yes
136,nakajima,Employees,probablycorey,Employees,No
133,derekgr,Volunteers,probablycorey,Employees,No
128,kevinsawicki,Employees,kevinsawicki,Employees,Yes
127,kevinsawicki,Employees,kevinsawicki,Employees,Yes
126,kevinsawicki,Employees,kevinsawicki,Employees,Yes
124,probablycorey,Employees,probablycorey,Employees,Yes
119,kevinsawicki,Employees,kevinsawicki,Employees,Yes
117,jonrohan,Employees,jonrohan,Employees,Yes
116,kevinsawicki,Employees,kevinsawicki,Employees,Yes
115,jonrohan,Employees,jonrohan,Employees,Yes
114,jonrohan,Employees,jonrohan,Employees,Yes
113,jonrohan,Employees,jonrohan,Employees,Yes
112,jonrohan,Employees,jonrohan,Employees,Yes
111,jonrohan,Employees,jonrohan,Employees,Yes
110,kevinsawicki,Employees,kevinsawicki,Employees,Yes
108,cobyism,Volunteers,kevinsawicki,Employees,No
107,probablycorey,Employees,nathansobo,Employees,No
99,nathansobo,Employees,nathansobo,Employees,Yes
98,nathansobo,Employees,nathansobo,Employees,Yes
97,nathansobo,Employees,nathansobo,Employees,Yes
94,probablycorey,Employees,probablycorey,Employees,Yes
93,wfarr,Volunteers,kevinsawicki,Employees,No
91,nathansobo,Employees,nathansobo,Employees,Yes
90,wfarr,Volunteers,kevinsawicki,Employees,No
89,nathansobo,Employees,nathansobo,Employees,Yes
88,kevinsawicki,Employees,probablycorey,Employees,No
86,kevinsawicki,Employees,nathansobo,Employees,No
83,nathansobo,Employees,nathansobo,Employees,Yes
69,probablycorey,Employees,probablycorey,Employees,Yes
64,kevinsawicki,Employees,probablycorey,Employees,No
61,defunkt,Employees,probablycorey,Employees,No
55,nathansobo,Employees,nathansobo,Employees,Yes
51,wfarr,Volunteers,wfarr,Volunteers,Yes
37,jbarnette,Employees,probablycorey,Employees,No
36,kevinsawicki,Employees,probablycorey,Employees,No
33,nathansobo,Employees,nathansobo,Employees,Yes
31,nathansobo,Employees,nathansobo,Employees,Yes
30,probablycorey,Employees,probablycorey,Employees,Yes
29,nathansobo,Employees,nathansobo,Employees,Yes
28,nathansobo,Employees,nathansobo,Employees,Yes
24,probablycorey,Employees,nathansobo,Employees,No
23,nathansobo,Employees,nathansobo,Employees,Yes
22,probablycorey,Employees,probablycorey,Employees,Yes
21,nathansobo,Employees,nathansobo,Employees,Yes
20,probablycorey,Employees,probablycorey,Employees,Yes
18,nathansobo,Employees,nathansobo,Employees,Yes
17,kevinsawicki,Employees,kevinsawicki,Employees,Yes
16,kevinsawicki,Employees,nathansobo,Employees,No
15,kevinsawicki,Employees,kevinsawicki,Employees,Yes
12,nathansobo,Employees,nathansobo,Employees,Yes
9,probablycorey,Employees,probablycorey,Employees,Yes
8,nathansobo,Employees,probablycorey,Employees,No
7,nathansobo,Employees,nathansobo,Employees,Yes
6,probablycorey,Employees,nathansobo,Employees,No
4,aroben,Volunteers,probablycorey,Employees,No
3,probablycorey,Employees,probablycorey,Employees,Yes
1,josh,Employees,probablycorey,Employees,No
